Username,followers_old,size_old,found,UserID,is_private,mediacount,followers_new,followees,external_url,is_business_account,business_category_name,biography,full_name,is_verified,profile_pic_url,size_new
armon.warren,2379865,mega,TRUE,5820619954,FALSE,74,2388915,290,https://youtu.be/5uhNC7m8g84,FALSE,None,ArmoneyBookings@gmail.com- 📝,Armoney 💵,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/330749606_528288036058824_4856669874994094804_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=kQdqICR8ezIAX9GXtr7&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBmYrPMufqGKP9hdAkNE1z1tpB6fcnyKUSRccC-pOFUDQ&oe=64197738&_nc_sid=5e3072,mega
theprettymess,2557229,mega,TRUE,17699959,FALSE,2993,2560120,732,None,FALSE,None,NA,Erika Jayne,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/269824612_305882584747159_719241096348656499_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=Q6QosJp2tMMAX8OT4Gm&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCeQeVmzktrqGx9RPYJebr-QPC-kIebZNBhfeCMboI7Rg&oe=64195693&_nc_sid=5e3072,mega
ozthementalist,2510879,mega,TRUE,333078930,FALSE,563,2703521,475,http://ozpearlman.com,TRUE,None,Mentalist | Mindreader \nEmmy Award Winner 🏆 \nStar of NBC show Oz Knows & America’s Got Talent Finalist,Oz Pearlman,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/43706245_260220771351342_1606497891042459648_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=5-nPabQu0bgAX_-e9N_&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAjyvsycIpwVl266_b-cbKwO2RMBKgqvOItlEqPelOysQ&oe=64195D47&_nc_sid=5e3072,mega
jakedufner,2449024,mega,TRUE,1416555500,FALSE,46,2658466,639,https://youtube.com/@JakeDufner,FALSE,None,Biz Contact: jakedufnerllc@gmail.com\n🏋️‍♀️ @bangenergy \n⬇️Calvin McGuinley season 2⬇️,Jake Dufner,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/241664883_581022719812951_486816258296788104_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Zwpe9iR4XxEAX_tNBBQ&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDVr9jpE7Z0oieVCoGtWIinIcYtYKPCj8L78ggYoVBJww&oe=641A5F31&_nc_sid=5e3072,mega
filayyyy,2209125,mega,TRUE,1961441301,FALSE,1466,2224625,506,http://filayyyy.com,FALSE,None,A new wave of sports entertainment the \n🐐 Of Voiceovers \nBookings: Lindsay@kkentertainment.com\nFollow @shop.filayyyy,Mr.SkipThruDatLane,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/137278908_874520063336778_3158089306980012421_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=F_diaC9-D04AX84Huk5&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCq7L7dMhaf4q4mFkCQ7yt3twNW0X9yGZS-thXfWCFE8g&oe=641A381F&_nc_sid=5e3072,mega
juice_landry,2308181,mega,TRUE,1400953351,FALSE,32,2307617,457,https://gvartwork.com/products/jarvis-landry-marching-t-shirt,TRUE,None,SC: JuiceDaWorld,Jarvis Landry,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/316745734_501353132054506_6989307085280225830_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=rF-rm9gYcVwAX9n-3dj&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCCB7Fa3koMBsxKRhl5K3D3p3WwdgfCdrLPMI9RNELmSg&oe=641A7843&_nc_sid=5e3072,mega
nolimitherro,2284429,mega,TRUE,272817859,FALSE,133,2272986,260,http://linktr.ee/nolimitherro/,TRUE,None,Slow motion\n@boywonderworld,Tyler Herro,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/325841761_510098417933599_1961748271885351767_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=v6hFJAG3dQcAX9Dh5w-&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBw5D2hN6Ej6vYvwLlAFPWF87vEgiTiF0_7bANBOjOG2g&oe=641A62BA&_nc_sid=5e3072,mega
_4dak,2265069,mega,TRUE,607726373,FALSE,362,2264592,1217,http://represent.com/dak,FALSE,None,Hailstate To America's Team,Dak Prescott,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/118615571_3262257113851576_5362407541869878241_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=26CIfyNMy2EAX8S0NIf&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAjeh4L6BHjyzM19TIP-OkDv-73VtS8VajnKBhwU4jumQ&oe=641A1ED3&_nc_sid=5e3072,mega
sunisalee,1728491,mega,TRUE,411136003,FALSE,149,1718042,382,https://tgt.biz/Suni_TargetStorefront_Jan,FALSE,None,Olympic Gold Medalist\n@auburngymnastics \nteamsuni@smithsaint.com,Sunisa Lee,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/331109364_1610241089457442_5660379311456572924_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=1XBV9qrQP58AX9sleOC&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAOrcwUh6BVJKo8yZzDzT9B2aDiPOHTqMgiNAdTPZtrRg&oe=6419263D&_nc_sid=5e3072,mega
chrissylampkin,2031989,mega,TRUE,27781019,FALSE,924,2042633,526,None,FALSE,None,Follow @sheflipz and watch home design and transformation!,Chrissy Lampkin,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/14676761_894631060670463_6836342897227333632_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=H4AxEShD8IMAX-Ln5i8&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAoaEbuvz-iX6MWPQc7qLLCH-Op3FtFdQM6pMkczqpt1w&oe=6418D00E&_nc_sid=5e3072,mega
imbadkidjay,1935619,mega,TRUE,7291907010,FALSE,59,1937592,1601,https://youtu.be/4OxP2kWHYIk,TRUE,None,@fashionnova Ambassador\n📚\nBusiness@LewisT70802@yahoo.com📍 Htx 🎥Youtuber 500k+ subs 📩Manager @tlovejtk,ONE OF THE BAD KIDS 🤫,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/330154229_120898670740765_5998561747767049686_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=Ranopwdb2CgAX-GQbEM&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAti9KKOCGczBLFr8WnWDnEW6EdJoUhhIkD0RCxMrUS6Q&oe=641A25AE&_nc_sid=5e3072,mega
krista.horton,1676357,mega,TRUE,246956592,FALSE,2370,1721886,1494,https://linktr.ee/kristahorton,FALSE,None,"Cash me in stories, how bout dat\nBryce 🧔🏻 Boss 💙 Kolly 💕 Kamp 💙 Boujee 🐶\nTwinning 👯‍♀️ Hot messes 🤪 Malibu & Diets🍹\nProbably at Rancho 🌮",Krista Horton,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/131555846_1315718818780202_6138728436810083471_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=aUOvWwcZA7QAX-1UeXT&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBzb-zNl7_Oxh5Zj2DUk1wyhd4V2IRWEY-INYziRtTMnA&oe=6419D701&_nc_sid=5e3072,mega
daisymarquez_,1906849,mega,TRUE,1823325,FALSE,62,1896728,356,http://hoo.be/daisymarquez,TRUE,None,@barewine 💋 \n@deisydiaries 🇲🇽,Daisy Marquez,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/333123893_691048149373484_6342744149205832103_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=7GConq7fvVYAX_I2i7G&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBpVcJSu2j_V_es9G3eXw536UJX0QMPe-3fS8RYUl5xqg&oe=6419998E&_nc_sid=5e3072,mega
friday.beers,1979523,mega,TRUE,22579952857,FALSE,3111,2015316,1,https://www.flowcode.com/page/fridaybeers,TRUE,Non-Profits & Religious Organizations,They just hit different.\n🤝 @almost.friday  🛒 @shop.fridaybeers\n💰 @entrapranure  🏀 @glue.guy\n🥅 @empty.netters 🔐 @dr.locks.md\n⬇️Friday Beers Universe⬇️,Friday Beers 🤝,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/313141621_1251215952396785_5615593299916569581_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=ndun3rt8yxIAX-i7lGO&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDW_SbUjcc7sm43ANpab2Ian51kgKVR1dgrFWYeOe8PhA&oe=641A174C&_nc_sid=035b3a,mega
thugginn,1859690,mega,TRUE,9540672,FALSE,71,1859782,480,None,TRUE,Creators & Celebrities,She who kneels before God can stand before anyone. \n.\n For Serious Business Inquires press the Email 👇🏽,Paige Audrey-Marie Hurd🦒,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/75561396_740939946411154_8870433339824144384_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=Meq4ul3OO70AX82swb5&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCmoytzOtX0ZQMSrXXDtCmCN6MddpMDLea2Xr8NzQVzuQ&oe=641A7138&_nc_sid=035b3a,mega
johnmulaney,1956270,mega,TRUE,185764232,FALSE,65,1980716,1,https://johnmulaneyvip.wun.io/,FALSE,None,From Scratch Tour On-Sale Now\nJohnMulaney.com,John Mulaney,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/240555683_4019920351469378_1189573183597067218_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=8wPfFClLHVQAX-l8fXT&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfARxCf2L5aC4umS5U80DLBiurEy_7DsdzKItw54D-bu6A&oe=641AB9C4&_nc_sid=035b3a,mega
last_king_2,1701098,mega,TRUE,25138737,FALSE,167,1694100,984,None,FALSE,None,"“Nobody cares , work harder”\n🦋. Altee. Mamba Mentality🐍\nLOYALTY OVER LOVE .",Derrick Henry,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/329742262_1181807369365790_7084978027104922225_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=vNkkN0OZfbUAX__LzLD&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDDv2WAmDY1FttE0OByt6HUgLWFSWWxu7X-v74bhOK7yQ&oe=6419CE85&_nc_sid=035b3a,mega
killatrav,1833164,mega,TRUE,5754453,FALSE,875,2357388,1336,https://hoo.be/traviskelce,TRUE,Creators & Celebrities,Heights Native.... Founder of @trukolorsbrand & host of @newheightshow,Travis Kelce,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/308630004_103876345785373_273645248753629354_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=ZJiFUKML2Q0AX9q8fuI&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCllwwHkflUHagb1zIIG-L989WExmBJDmUVlJFL4HCfBg&oe=641A42A2&_nc_sid=035b3a,mega
witneycarson,1615521,mega,TRUE,6922532,FALSE,2522,1619710,1007,http://bit.ly/3y0Z8BI,TRUE,Creators & Celebrities,"✨ professional on DWTS, season 19 champ\n🎥 youtube.com/witneycarson\n💌 witneycarson@besocialgroup.com",Witney Carson McAllister,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/238313830_322854026243794_2972101336348385765_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=bXcBBHZwf7oAX_s0onS&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDZLiBBE6K_4OYdneA1glUM_2Oq5eG70UJwRI1nAWjHKQ&oe=6419989E&_nc_sid=035b3a,mega
iamj.i,2107879,mega,TRUE,235983425,FALSE,53,2101791,621,https://youtu.be/PUG8TpkdyZA,TRUE,Creators & Celebrities,"The Don 😈\nThe Face of G Starr\nNew Project ""One Way Or Another"" Out Everywhere",J.I.,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/331351344_231254252683384_6303446082013525956_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=omrnBtW5w7cAX-vDULY&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDdAdiRzu_CG3xP6vi034-ptC2Ht1fMGKO1Ie3fmcTIaw&oe=641B2DAA&_nc_sid=035b3a,mega
damienprincejr,1657639,mega,TRUE,1914952413,FALSE,86,1664798,361,https://youtube.com/@TheOfficialPrinceFamily,TRUE,Creators & Celebrities,Wifey @x_bianncaraines,Damien Prince,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/280774448_1108258229902997_8667700878404156928_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Z_s_VVWBxO8AX-7s85P&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAEQOQJen1ymKq6U93bbWyNAi5EM1lwwps2YUk96hWJFA&oe=64198796&_nc_sid=035b3a,mega
1804jackboy,2086598,mega,TRUE,4038653219,FALSE,166,2084223,340,https://youtu.be/ryayuFh_ml8,TRUE,Creators & Celebrities,Proper Preparation Prevents Poor Performance😤 🥷🏾🖤🕯#NoStylist #NeighborhoodVillain 🧟‍♂️💤🇭🇹  @1804recordz Booking@1804records.com,JACKBOY,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/322326536_729881521617146_7493924485797062631_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=cOI1NtimwNEAX-bu66f&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAzusyKY5ym3hHHC8nuStOFBpy0_J6TZpnDgJkJ9pbrrg&oe=641B657E&_nc_sid=035b3a,mega
myaplanet9,1977661,mega,TRUE,27798238,FALSE,4284,2003510,1379,https://mya.komi.io/,TRUE,Creators & Celebrities,Grammy Award Winning entertainer & philanthropist. Inquiries: info@ctkent.com / Agency: UTA,MYA,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/329742609_128574260128903_8315313179803973024_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=lfStcBZCzNIAX-6dC4D&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDPD6GwyLxxD15V2F1W0Xg2RmMOM5W9CKxrNzXcAEfw5g&oe=641AAFBA&_nc_sid=035b3a,mega
deyjahimani,1767780,mega,TRUE,1633226839,FALSE,74,1768145,103,https://docs.google.com/document/d/1gDSoWWaOZwyMyj9uYhs3dzhMV_z-YKIpXRVxTm0V1Rk/edit?usp=sharing,TRUE,General Interest,21.\nwelcome to my world💐. you are safe + protected here. \n🐣: yafavdeyj \nspam🪐: @thespiritualgemini222 \nNO FACEBOOK🗣,Deyjah Harris🤎💫,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/320625106_3378829069102852_486287350620196855_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=Pvcxzpu01kYAX_EKFPC&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDhcBN6csB28zQhWTqHUTgU62qjq4WX89yU0o7ZLJAhyg&oe=6419A247&_nc_sid=035b3a,mega
lilmeechbmf,2029424,mega,TRUE,499119008,FALSE,194,2271261,343,None,FALSE,None,Bookings: 646-721-5112,Michael,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/261258126_1479780469070769_8295767082392298050_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=ySPX0roZtfMAX8lV5DX&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfA-QRbU4D6kz7B-Pc0c17KQZjkF2_Tb_xmw9CgRM9_PcA&oe=6419B308&_nc_sid=035b3a,mega
annefrances,1864482,mega,TRUE,25775807,FALSE,612,1858098,547,None,TRUE,Grocery & Convenience Stores,Bears. Beets. Battlestar Galactica.,Annie Murphy,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/16585127_1798535007137335_74598625539260416_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=o240yY6bQbUAX_lu3mz&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAzDvx7SqQBOl_bcqyT6OrLR3YV_AJwaQPIwI2zlgUXSg&oe=6419D3B6&_nc_sid=035b3a,mega
inayah,2076022,mega,TRUE,181796960,FALSE,450,2075883,1475,https://music.empi.re/insecure,FALSE,None,𝓘𝓷𝓪𝔂𝓪𝓱𝓛𝓪𝓽𝓸𝓻™\nR🅰️🅿️  S🅰️🆖A\nCONTACT @kennyhamilton\n“INSECURE” 🎶👇🏾,Aʅʅ I Nҽҽԃ Iʂ Oɳҽ Mιƈ... 🎤,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/329046487_3521094528121610_4417716617604140778_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=pVS8T1DdCJEAX-xoexg&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAXQFfeJEofPAvDycawBl1mdL3sJrKQ1zqe1TIMnEVyNg&oe=641AF6DD&_nc_sid=035b3a,mega
4everbrooke,1775224,mega,TRUE,26695219,FALSE,424,1780696,365,None,TRUE,Creators & Celebrities,... yo cousin on ya IG side 📌,Brooke Valentine,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/329423732_187100773938807_875842897994520632_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=3QM9KBhJrlYAX9L5pUq&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBN5n5V5kpZTpsRHJesPynA75Gt9lBHUDcOTKJ-c80V4g&oe=641A64C9&_nc_sid=035b3a,mega
mathieu_era,1689597,mega,TRUE,285986586,FALSE,15,1674801,97,http://www.tyrannmathieu.org/,FALSE,None,⚜️,Tyrann Mathieu,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/320221894_160087156754097_5470681106079826151_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=qIzImmrTmroAX-_b72K&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAW-z6Y4Neskp3Gk6kuD40DpQTOOqNDg4B5equtza3hpA&oe=641A757F&_nc_sid=035b3a,mega
thereallyricmichell,1631462,mega,TRUE,1616895974,FALSE,303,1624153,342,https://linktr.ee/TheRealLyric,FALSE,None,Bookings:badakktorrecords@gmail.com\nTwitter:@lyrikkal\n“Bad B*tch Alert” out now,Lyric,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/307871411_558448522748972_5855085753362626225_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=TZakcnGA7uIAX88lCYp&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAPjHSdEqHNSN5n9eexDMUAf0-6FKAHHvPNhfPC0f_0QA&oe=641B6B63&_nc_sid=035b3a,mega
lalakent,1766466,mega,TRUE,1528850477,FALSE,258,1908531,217,https://linktr.ee/lalakent,FALSE,None,I’m Ocean’s mama 🧜‍♀️\n@givethemlalabeauty @givethemlalaskin @givethemlalababy @givethemlalapodcast,Lala Kent,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/325607628_1112457342761684_7224162912678710769_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=PF6106iTVHcAX-KlzXJ&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfD1GKXzugVyJUvavpMPgagOgDiPUihJRHUvO5IY8xW0uw&oe=6419EE65&_nc_sid=035b3a,mega
christianmccaffrey,1803576,mega,TRUE,236803608,FALSE,738,1821966,1163,https://www.christianmccaffrey22.org/the-logan-project,TRUE,None,San Francisco 49ers Running Back\nBBTB🙏🏼\nStanford University,Christian McCaffrey,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/312434050_809132806992498_5977880072706435364_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=IfYi6-Gz1cgAX9R4yW7&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBVnRnBCSB9aEuPrLL6ba7gQWdlKwuyUvb5i9gXWRm9mQ&oe=641A8C90&_nc_sid=035b3a,mega
reesemoney300,1667415,mega,TRUE,190640840,FALSE,28,1704668,60,https://orcd.co/o6vq0an,FALSE,None,Demon Time Out Now Rn Download every Platform☝️ for business purposes hit @bagtalk_ice,Lil Reese,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/274969489_1231047480637160_3228260346084148435_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ucXp945NC2kAX-46-MO&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBkfETik8KJKYvXGrI6IGs-gDYrcZmh9RSLzhy8pU-Z4Q&oe=6419EE12&_nc_sid=035b3a,mega
42_dugggg,2165208,mega,TRUE,235117608,FALSE,1,2162398,652,https://42dugg.lnk.to/IDGAF,TRUE,Creators & Celebrities,Death Before Dishonor.   \nBooking: 42DuggBookings@gmail.com or \nDM @pressplay_ent @ynt.promotions @onyikokelu \nYOUNG N TURNT DA LABEL,Val I love u,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/271484413_139758218452046_5339328712760919871_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=aqevAK9WGMwAX8f1qaj&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDdW5I3Ob7bsWNvobDEk6FDL2XmrePzimzXYUSaJxQB-w&oe=641B13CC&_nc_sid=035b3a,mega
queenkhamyra,1601470,mega,TRUE,4930584194,FALSE,138,1604588,2190,https://direct.me/queenkhamyra,FALSE,None,Big 👑\nForbes30Under30 2022 \nBiz 📧 queenkhamyra@gmail.com\nPress @bstarpr,Queen Khamyra,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/325304104_571733568141201_675938547224340904_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=mLZqfVA9Uo8AX9MF5WJ&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfD_Oi_tvWYTt83jwdLf9yaf4Wt2keoe3wYuDs16ffClcQ&oe=641A6411&_nc_sid=035b3a,mega
dk14,1808509,mega,TRUE,191983055,FALSE,230,1874462,908,https://hoo.be/dkm14,FALSE,None,God is Working   \n1/1,DeKaylin Metcalf,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/327040032_569859868332281_6959111086617123867_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=BnLNDXPfD6EAX_wXbop&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDTaCVIpx4XGQOVx0SFw-L2DKZB76yg1ABMa2ur4nZakQ&oe=6419DB61&_nc_sid=035b3a,mega
hairby_chrissy,1132727,mega,TRUE,1526813943,FALSE,4063,1132804,350,http://www.myfavthings.co/,FALSE,None,ONLINE EXTENSION&COLOR TRAINING⭐️Shop Clip-ins or Hand tied Now⭐️OlaplexAmbassador⭐️AZ&LA 🌱 @habithairx @habitsalon @habitextensionmethod @haircation,Chrissy Ellingson Rasmussen,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/335757519_1924790807862626_981988933015039018_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=9ijJA2TyA1MAX8IGgNv&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBF_ltkJCWQYe3g3ul_tan2rfYrtfhaZXqJ822oDCcr1g&oe=641A5EEF&_nc_sid=035b3a,mega
codyrigsby,1337238,mega,TRUE,22655678,FALSE,1940,1347801,3045,https://bit.ly/41TxSTn,TRUE,Home Services,➖Celebrity Fitness Guru 😉\n➖Peloton\n➖Opinionated Homosexual,Cody Rigsby,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/66136820_880326895662962_1243971186329649152_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=j3ePociPu-gAX9_ir3B&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCsAXSkN3dVZOeDZEC6jbPje4-GpSKlXWsp896_otq-ig&oe=641AAF53&_nc_sid=035b3a,mega
joy4site,1108924,mega,TRUE,5493396392,FALSE,387,1116623,120,https://m.youtube.com/watch?v=J-3DQNLQSec,FALSE,None,Christian. Wife to @austin4site👫🏼\nMothering👦🏼👶🏼 + Outdoors🏕 + DIY👷🏼‍♀️\nYouTube Channel👇🏼 #FollowtheForsyths,Joy Forsyth,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/269657796_1102020583898802_2041086641293414428_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=G3vBcfjdRZIAX9k0E3g&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAaLxq5LOzxZN1weSsSjrqwGIXfa4ns9FeLIvDW5IQoAA&oe=641A7283&_nc_sid=035b3a,mega
